HDD65,log_sqft,building_age,envelope_score,hdd_sqft,age_hdd,sqft_per_hdd,hdd_squared,envelope_class_encoded,climate_zone_encoded,TYPEHUQ,ADQINSUL,DRAFTY
6626,6.536691597591305,80,3.0,4.57194,53.008,0.10413522487171747,4.3903876,2,0,2,3,2
2169,4.605170185988092,45,9.0,0.0,9.7605,0.0,0.4704561,1,1,2,2,4
4832,7.8709295967551425,25,12.0,12.65984,12.08,0.5422185430463576,2.3348224,0,2,2,2,3
4345,7.090076835776092,45,9.0,5.214,19.5525,0.2761795166858458,1.8879025,1,2,2,2,4
6245,8.048788283534199,45,12.0,19.54685,28.1025,0.5012009607686149,3.9000025,0,0,2,1,3
4400,6.733401891837359,65,6.0,3.696,28.6,0.19090909090909092,1.936,1,2,2,3,2
4467,7.8632667240095735,25,10.0,11.6142,11.1675,0.5820461159614954,1.9954089,1,2,2,2,4
5573,5.886104031450156,35,7.0,2.00628,19.5055,0.06459716490220707,3.1058329,1,2,2,2,4
5445,7.090076835776092,25,11.0,6.534,13.6125,0.22038567493112948,2.9648025,0,2,2,1,4
4863,7.90100705199242,65,8.0,13.1301,31.6095,0.5552128315854411,2.3648769,1,2,2,2,4
6349,5.438079308923196,80,3.0,1.46027,50.792,0.0362261773507639,4.0309801,2,0,2,3,2
4577,8.146129510025405,25,12.0,15.79065,11.4425,0.7537688442211056,2.0948929,0,2,2,2,3
5062,8.160518247477505,2,11.0,17.717,1.0124,0.6914263137099961,2.5623844,0,2,3,2,4
8284,6.956545443151569,80,9.0,8.6982,66.272,0.12675036214389185,6.8624656,1,0,2,2,3
5213,7.313220387090301,80,10.0,7.8195,41.704,0.2877421830040284,2.7175369,1,2,2,1,3
5022,7.461640392208575,80,5.0,8.73828,40.176,0.34647550776583036,2.5220484,2,2,2,2,4
6617,5.393627546352362,45,9.0,1.45574,29.7765,0.03324769533021007,4.3784689,1,0,1,2,3
1092,7.346010209913293,45,10.0,1.6926,4.914,1.4194139194139195,0.1192464,1,1,2,1,3
4257,6.620073206530356,80,9.0,3.19275,34.056,0.17618040873854826,1.8122049,1,2,4,2,3
5256,5.991464547107982,45,7.0,2.1024,23.652,0.076103500761035,2.7625536,1,2,5,3,3
4123,6.507277712385012,65,10.0,2.76241,26.7995,0.16250303177298084,1.6999129,1,2,5,2,3
1168,7.24422751560335,7,11.0,1.6352,0.8176,1.1986301369863013,0.1364224,0,1,3,2,3
3399,7.438383530044307,80,9.0,5.7783,27.192,0.5001471020888497,1.1553201,1,2,2,2,3
4717,6.887552571664617,65,6.0,4.62266,30.6605,0.20775916896332414,2.2250089,1,2,2,3,4
3909,7.52294091807237,15,10.0,7.23165,5.8635,0.4732668201586083,1.5280281,1,2,2,2,4
6896,5.991464547107982,80,9.0,2.7584,55.168,0.058004640371229696,4.7554816,1,0,2,2,3
2994,7.649692623711514,2,11.0,6.2874,0.5988,0.7014028056112225,0.8964036,0,1,2,2,4
5764,6.802394763324311,80,2.0,5.1876,46.112,0.15614156835530882,3.3223696,2,2,2,4,1
5985,7.937374696163295,15,12.0,16.758,8.9775,0.4678362573099415,3.5820225,0,2,2,2,3
4207,5.393627546352362,80,2.0,0.92554,33.656,0.05229379605419539,1.7698849,2,2,5,4,4
3128,7.346010209913293,35,10.0,4.8484,10.948,0.4955242966751918,0.9784384,1,2,2,1,4
6168,5.521460917862246,80,7.0,1.542,49.344,0.04053177691309987,3.8044224,1,0,2,2,4
3250,6.84587987526405,80,7.0,3.055,26.0,0.28923076923076924,1.05625,1,2,2,2,3
6082,5.940171252720432,55,11.0,2.31116,33.451,0.062479447550147976,3.6990724,0,0,2,1,4
5680,5.8289456176102075,80,5.0,1.9312,45.44,0.05985915492957746,3.22624,2,2,2,3,3
2789,4.605170185988092,15,12.0,0.0,4.1835,0.0,0.7778521,0,1,2,2,3
6108,4.605170185988092,80,9.0,0.0,48.864,0.0,3.7307664,1,0,4,2,3
1215,7.24422751560335,45,7.0,1.701,5.4675,1.1522633744855968,0.1476225,1,1,1,2,4
5264,6.173786103901937,45,10.0,2.52672,23.688,0.0911854103343465,2.7709696,1,2,5,1,4
2385,7.855544677915663,25,12.0,6.1533,5.9625,1.0817610062893082,0.5688225,0,1,2,2,3
5300,7.783224016336037,25,11.0,12.72,13.25,0.4528301886792453,2.809,0,2,3,1,4
5387,8.411832675758411,25,10.0,24.2415,13.4675,0.8353443475032486,2.9019769,1,2,2,2,3
2164,7.937374696163295,45,10.0,6.0592,9.738,1.2939001848428835,0.4682896,1,1,2,1,4
5023,7.3777589082278725,15,12.0,8.0368,7.5345,0.31853474019510253,2.5230529,0,2,2,2,3
5560,7.77485576666552,15,12.0,13.2328,8.34,0.42805755395683454,3.09136,0,2,2,2,3
3861,6.413458957167357,80,2.0,2.35521,30.888,0.157990157990158,1.4907321,2,2,3,4,1
4327,7.138866999945524,7,12.0,5.45202,3.0289,0.29119482320314305,1.8722929,0,2,3,1,4
4366,6.907755278982137,55,10.0,4.366,24.013,0.22904260192395787,1.9061956,1,2,4,2,3
6303,7.824046010856292,55,8.0,15.7575,34.6665,0.39663652229097257,3.9727809,1,0,2,2,4
4188,5.298317366548036,65,7.0,0.8376,27.222,0.04775549188156638,1.7539344,1,2,4,4,3
6857,4.941642422609304,45,11.0,0.95998,30.8565,0.020417092022750473,4.7018449,0,0,2,2,3
4928,7.7406644019172415,35,10.0,11.3344,17.248,0.4667207792207792,2.4285184,1,2,2,1,4
5794,5.560681631015528,80,9.0,1.50644,46.352,0.04487400759406282,3.3570436,1,2,2,2,3
4556,4.605170185988092,55,9.0,0.0,25.058,0.0,2.0757136,1,2,3,1,4
1155,7.081708586105575,45,9.0,1.37445,5.1975,1.0303030303030303,0.1334025,1,1,2,2,4
1986,4.605170185988092,35,7.0,0.0,6.951,0.0,0.3944196,1,1,3,2,4
4187,6.551080335043404,80,9.0,2.9309,33.496,0.16718414139001672,1.7530969,1,2,5,2,3
6472,7.649692623711514,15,12.0,13.5912,9.708,0.32447466007416564,4.1886784,0,0,3,2,3
8404,4.605170185988092,55,6.0,0.0,46.222,0.0,7.0627216,1,0,2,3,2
1177,5.298317366548036,25,12.0,0.2354,2.9425,0.16992353440951571,0.1385329,0,1,4,2,3
4686,6.194405391104672,80,5.0,2.29614,37.488,0.10456679470763978,2.1958596,2,2,2,2,4
5375,7.824046010856292,55,6.0,13.4375,29.5625,0.46511627906976744,2.8890625,1,2,2,2,4
1873,7.090076835776092,45,14.0,2.2476,8.4285,0.6406833956219968,0.3508129,0,1,3,1,3
4080,7.580699752224563,15,12.0,7.9968,6.12,0.4803921568627451,1.66464,0,2,2,2,3
5115,6.345636360828596,45,5.0,2.91555,23.0175,0.11143695014662756,2.6163225,2,2,4,3,2
4948,7.293017679772782,25,8.0,7.27356,12.37,0.29708973322554566,2.4482704,1,2,2,2,2
3286,7.783224016336037,45,10.0,7.8864,14.787,0.7303712720632989,1.0797796,1,2,2,1,4
3251,7.67786350067821,45,9.0,7.02216,14.6295,0.6644109504767763,1.0569001,1,2,2,2,2
4607,4.605170185988092,7,12.0,0.0,3.2249,0.0,2.1224449,0,2,2,1,4
2912,7.696212639346407,15,11.0,6.4064,4.368,0.7554945054945055,0.8479744,0,1,2,1,3
2394,6.309918278226516,55,10.0,1.3167,13.167,0.2297410192147034,0.5731236,1,1,5,2,3
4686,7.170119543449628,80,9.0,6.0918,37.488,0.2774221084080239,2.1958596,1,2,2,2,3
5670,7.549609165154532,15,11.0,10.773,8.505,0.3350970017636684,3.21489,0,2,3,1,4
1683,4.605170185988092,35,11.0,0.0,5.8905,0.0,0.2832489,0,1,2,2,3
2967,6.620073206530356,15,6.0,2.22525,4.4505,0.2527805864509606,0.8803089,1,1,1,3,2
7072,6.802394763324311,65,10.0,6.3648,45.968,0.12726244343891402,5.0013184,1,0,2,2,3
5876,7.090076835776092,15,9.0,7.0512,8.814,0.2042205582028591,3.4527376,1,2,3,1,4
5499,8.006367567650246,55,9.0,16.497,30.2445,0.5455537370430987,3.0239001,1,2,2,1,4
3812,7.146772179452637,15,10.0,4.84124,5.718,0.33315844700944386,1.4531344,1,2,3,2,3
5510,7.783224016336037,25,12.0,13.224,13.775,0.4355716878402904,3.03601,0,2,2,2,3
6858,8.006367567650246,80,7.0,20.574,54.864,0.4374453193350831,4.7032164,1,0,2,2,3
3820,8.318742252692399,7,13.0,15.662,2.674,1.0732984293193717,1.45924,0,2,2,2,3
5004,7.783224016336037,55,9.0,12.0096,27.522,0.47961630695443647,2.5040016,1,2,2,1,4
1135,7.358830898342354,65,6.0,1.78195,7.3775,1.3832599118942732,0.1288225,1,1,2,3,4
6156,8.146129510025405,15,11.0,21.2382,9.234,0.5604288499025342,3.7896336,0,0,2,1,4
6126,7.313220387090301,65,8.0,9.189,39.819,0.24485798237022527,3.7527876,1,0,2,2,4
3337,7.106606137727303,80,9.0,4.07114,26.696,0.36559784237338927,1.1135569,1,2,3,2,3
4199,5.298317366548036,80,7.0,0.8398,33.592,0.04763038818766373,1.7631601,1,2,4,3,3
3707,7.313220387090301,15,11.0,5.5605,5.5605,0.4046398705152414,1.3741849,0,2,3,1,4
3432,8.216088098632316,15,10.0,12.6984,5.148,1.078088578088578,1.1778624,1,2,2,2,4
1935,8.268731832117737,2,12.0,7.5465,0.387,2.0155038759689923,0.3744225,0,1,2,1,4
5287,8.006367567650246,25,10.0,15.861,13.2175,0.5674295441649329,2.7952369,1,2,2,2,4
1216,7.346010209913293,2,11.0,1.8848,0.2432,1.274671052631579,0.1478656,0,1,2,2,4
6168,5.66988092298052,45,9.0,1.78872,27.756,0.04701686121919585,3.8044224,1,0,5,2,4
6295,6.620073206530356,2,11.0,4.72125,1.259,0.11914217633042097,3.9627025,0,0,5,3,3
4750,7.7406644019172415,15,8.0,10.925,7.125,0.4842105263157895,2.25625,1,2,3,2,4
3037,4.605170185988092,15,6.0,0.0,4.5555,0.0,0.9223369,1,2,2,3,1
4412,7.731930721948486,15,10.0,10.05936,6.618,0.5167724388032638,1.9465744,1,2,2,2,4
7907,7.090076835776092,80,7.0,9.4884,63.256,0.15176425951688377,6.2520649,1,0,5,2,4
4248,6.429719478039138,2,11.0,2.63376,0.8496,0.14595103578154425,1.8045504,0,2,2,2,3
4566,4.605170185988092,80,9.0,0.0,36.528,0.0,2.0848356,1,2,2,2,3
6696,7.6638772587034705,80,10.0,14.26248,53.568,0.31810035842293904,4.4836416,1,0,2,1,3
2182,7.003065458786462,55,6.0,2.4002,12.001,0.5041246562786434,0.4761124,1,1,2,3,2
4420,8.048788283534199,25,10.0,13.8346,11.05,0.7081447963800905,1.95364,1,2,2,2,4
6347,8.131530710604252,15,10.0,21.5798,9.5205,0.5356861509374508,4.0284409,1,0,2,2,4
6108,5.247024072160486,80,7.0,1.16052,48.864,0.031106745252128355,3.7307664,1,0,4,2,2
6493,7.064759027791802,25,11.0,7.59681,16.2325,0.18019405513630063,4.2159049,0,0,2,1,4
4980,6.733401891837359,2,10.0,4.1832,0.996,0.1686746987951807,2.48004,1,2,2,1,4
6487,5.393627546352362,45,10.0,1.42714,29.1915,0.03391398180977339,4.2081169,1,0,5,1,3
6679,7.003065458786462,15,7.0,7.3469,10.0185,0.16469531366971105,4.4609041,1,0,5,4,4
5718,6.565264970035361,35,11.0,4.05978,20.013,0.12416928996152501,3.2695524,0,2,2,2,3
8214,6.173786103901937,80,9.0,3.94272,65.712,0.05843681519357195,6.7469796,1,0,2,2,3
2406,4.605170185988092,80,7.0,0.0,19.248,0.0,0.5788836,1,1,2,3,3
5542,8.006367567650246,80,9.0,16.626,44.336,0.5413208228076507,3.0713764,1,2,2,2,3
5577,8.039157390473237,25,10.0,17.2887,13.9425,0.5558544020082482,3.1102929,1,2,2,2,4
4583,6.956545443151569,45,9.0,4.81215,20.6235,0.22910757145974253,2.1003889,1,2,3,2,3
4959,7.1929342212158,55,9.0,6.59547,27.2745,0.2681992337164751,2.4591681,1,2,2,1,4
2036,8.070906088787819,55,8.0,6.5152,11.198,1.5717092337917484,0.4145296,1,1,2,2,4
2024,7.575584651557793,2,12.0,3.9468,0.4048,0.9634387351778656,0.4096576,0,1,2,1,2
6519,6.214608098422191,65,2.0,3.2595,42.3735,0.07669888019634913,4.2497361,2,0,3,3,1
2007,7.575584651557793,7,13.0,3.91365,1.4049,0.9715994020926756,0.4028049,0,1,2,2,3
2089,6.396929655216146,25,6.0,1.2534,5.2225,0.2872187649593107,0.4363921,1,1,1,3,2
6766,8.019612794400267,35,12.0,20.56864,23.681,0.44930535028081586,4.5778756,0,0,2,1,3
7919,5.075173815233827,35,11.0,1.26704,27.7165,0.020204571284253063,6.2710561,0,0,5,2,3
4980,5.8289456176102075,55,6.0,1.6932,27.39,0.06827309236947791,2.48004,1,2,2,3,3
4177,7.649692623711514,25,10.0,8.7717,10.4425,0.5027531721331099,1.7447329,1,2,3,3,3
7232,7.6638772587034705,55,6.0,15.40416,39.776,0.29452433628318586,5.2301824,1,0,2,3,3
5858,7.27931883541462,45,11.0,8.4941,26.361,0.24752475247524752,3.4316164,0,2,2,2,3
6821,4.605170185988092,55,9.0,0.0,37.5155,0.0,4.6526041,1,0,2,1,4
5117,7.489970898834801,65,8.0,9.15943,33.2605,0.3498143443423881,2.6183689,1,2,2,2,4
4717,7.9724660159745655,15,11.0,13.6793,7.0755,0.6147975408098367,2.2250089,0,2,2,1,4
1258,7.6255950721324535,45,9.0,2.5789,5.661,1.629570747217806,0.1582564,1,1,2,2,4
5215,6.620073206530356,35,11.0,3.91125,18.2525,0.14381591562799617,2.7196225,0,2,3,2,3
2229,7.31986492980897,25,8.0,3.36579,5.5725,0.6774338268281741,0.4968441,1,1,3,2,2
1846,7.3777589082278725,80,7.0,2.9536,14.768,0.866738894907909,0.3407716,1,1,2,3,3
6932,6.461468176353717,15,10.0,4.43648,10.398,0.09232544720138489,4.8052624,1,0,5,2,4
6188,8.250620082174692,45,10.0,23.70004,27.846,0.618939883645766,3.8291344,1,0,2,1,4
7115,8.006367567650246,15,11.0,21.345,10.6725,0.42164441321152496,5.0623225,0,0,2,1,4
1791,7.762170607138205,35,10.0,4.20885,6.2685,1.3121161362367393,0.3207681,1,1,2,1,4
8441,7.749322464660356,25,10.0,19.58312,21.1025,0.27484895154602534,7.1250481,1,0,2,2,4
6101,7.24422751560335,65,10.0,8.5414,39.6565,0.22947057859367317,3.7222201,1,0,2,2,4
5926,6.824373670043086,80,8.0,5.45192,47.408,0.1552480593992575,3.5117476,1,2,5,1,4
996,6.646390514847729,65,6.0,0.76692,6.474,0.7730923694779116,0.0992016,1,1,3,2,4
5964,7.533693709848633,45,9.0,11.15268,26.838,0.3135479543930248,3.5569296,1,2,2,2,2
1241,7.718685495198466,15,11.0,2.79225,1.8615,1.813053988718775,0.1540081,0,1,2,1,4
5867,6.993932975223189,55,9.0,6.39503,32.2685,0.18578489858530764,3.4421689,1,2,2,1,4
4533,5.521460917862246,65,6.0,1.13325,29.4645,0.05515111405250386,2.0548089,1,2,3,3,3
7245,5.857933154483459,80,8.0,2.53575,57.96,0.04830917874396135,5.2490025,1,0,2,1,3
1391,7.313220387090301,55,8.0,2.0865,7.6505,1.0783608914450036,0.1934881,1,1,2,2,4
5291,5.3471075307174685,80,7.0,1.11111,42.328,0.03969003969003969,2.7994681,1,2,4,2,2
4201,5.393627546352362,80,7.0,0.92422,33.608,0.05236848369435849,1.7648401,1,2,5,2,4
2130,8.006367567650246,15,10.0,6.39,3.195,1.408450704225352,0.45369,1,1,2,2,4
6030,7.090076835776092,65,8.0,7.236,39.195,0.19900497512437812,3.63609,1,0,2,2,4
5841,7.495541943884256,45,10.0,10.5138,26.2845,0.3081664098613251,3.4117281,1,2,2,1,3
4993,7.346010209913293,55,8.0,7.73915,27.4615,0.31043460845183257,2.4930049,1,2,2,2,3
3470,7.783224016336037,80,7.0,8.328,27.76,0.69164265129683,1.20409,1,2,3,3,3
7005,5.521460917862246,7,12.0,1.75125,4.9035,0.03568879371877231,4.9070025,0,0,2,1,4
4262,7.783224016336037,25,10.0,10.2288,10.655,0.5631159080244017,1.8164644,1,2,2,2,4
1767,7.358830898342354,25,12.0,2.77419,4.4175,0.8885116015846066,0.3122289,0,1,2,2,3
6374,4.605170185988092,2,12.0,0.0,1.2748,0.0,4.0627876,0,0,2,1,1
5518,7.696212639346407,2,12.0,12.1396,1.1036,0.3986951794128307,3.0448324,0,2,2,1,4
6505,6.214608098422191,80,9.0,3.2525,52.04,0.07686395080707148,4.2315025,1,0,4,2,3
5345,6.620073206530356,45,11.0,4.00875,24.0525,0.1403180542563143,2.8569025,0,2,2,2,3
1195,5.91350300563827,55,6.0,0.44215,6.5725,0.30962343096234307,0.1428025,1,1,5,3,4
6653,8.039157390473237,80,7.0,20.6243,53.224,0.46595520817676234,4.4262409,1,0,2,2,3
4519,7.313220387090301,55,8.0,6.7785,24.8545,0.33193184332816994,2.0421361,1,2,2,2,3
6723,6.856461984594587,55,10.0,6.38685,36.9765,0.1413059645991373,4.5198729,1,0,2,2,3
5533,7.600902459542082,35,10.0,11.066,19.3655,0.3614675582866438,3.0614089,1,2,2,1,4
5632,7.1308988302963465,55,10.0,7.04,30.976,0.22194602272727273,3.1719424,1,2,2,2,3
2078,4.605170185988092,55,6.0,0.0,11.429,0.0,0.4318084,1,1,2,3,3
4780,7.696212639346407,65,11.0,10.516,31.07,0.4602510460251046,2.28484,0,2,2,1,3
4900,4.605170185988092,25,10.0,0.0,12.25,0.0,2.401,1,2,2,2,2
2632,8.160518247477505,35,9.0,9.212,9.212,1.3297872340425532,0.6927424,1,1,2,2,4
2785,7.24422751560335,35,10.0,3.899,9.7475,0.5026929982046678,0.7756225,1,1,2,1,4
4538,6.253828811575473,55,11.0,2.35976,24.959,0.11458792419568092,2.0593444,0,2,2,1,3
2111,7.27931883541462,55,8.0,3.06095,11.6105,0.6868782567503553,0.4456321,1,1,2,2,4
5065,7.700747794511798,25,10.0,11.19365,12.6625,0.43632773938795655,2.5654225,1,2,2,2,4
3267,7.723120092266331,45,11.0,7.38342,14.7015,0.6917661463116008,1.0673289,0,2,2,2,3
2592,6.966024187106113,25,8.0,2.74752,6.48,0.4089506172839506,0.6718464,1,1,2,2,1
6828,7.352441100243583,15,11.0,10.65168,10.242,0.22847100175746923,4.6621584,0,0,2,1,4
4673,6.927557906278317,55,4.0,4.76646,25.7015,0.2182751979456452,2.1836929,2,2,4,3,2
6124,7.2078598714324755,25,8.0,8.2674,15.31,0.22044415414761595,3.7503376,1,0,2,2,4
4493,7.438383530044307,65,10.0,7.6381,29.2045,0.37836634765190297,2.0187049,1,2,2,2,3
2693,7.549609165154532,55,8.0,5.1167,14.8115,0.7055328629780914,0.7252249,1,1,2,2,3
1270,8.039157390473237,25,12.0,3.937,3.175,2.440944881889764,0.16129,0,1,2,2,3
6246,7.170119543449628,15,8.0,8.1198,9.369,0.20813320525136086,3.9012516,1,0,3,3,2
1458,8.055157731819678,25,11.0,4.5927,3.645,2.1604938271604937,0.2125764,0,1,2,1,4
2757,7.832014180505469,80,7.0,6.94764,22.056,0.9140369967355821,0.7601049,1,1,2,2,3
3386,6.579251212010101,15,13.0,2.43792,5.079,0.21264028352037803,1.1464996,0,2,5,1,4
1169,7.600902459542082,7,10.0,2.338,0.8183,1.7108639863130881,0.1366561,1,1,2,1,4
6706,7.824046010856292,65,8.0,16.765,43.589,0.3728004771846108,4.4970436,1,0,2,2,4
5802,7.306531398939505,35,7.0,8.64498,20.307,0.2568079972423302,3.3663204,1,2,2,2,4
2460,7.3901814282264295,45,9.0,3.9852,11.07,0.6585365853658537,0.60516,1,1,2,2,4
2695,8.242756345714477,25,13.0,10.241,6.7375,1.4100185528756957,0.7263025,0,1,2,1,3
4437,7.090076835776092,35,7.0,5.3244,15.5295,0.2704530087897228,1.9686969,1,2,2,2,4
6843,8.048788283534199,25,10.0,21.41859,17.1075,0.45740172438988747,4.6826649,1,0,2,2,4
4214,4.605170185988092,65,9.0,0.0,27.391,0.0,1.7757796,1,2,2,1,3
6685,8.29154650988391,15,11.0,26.67315,10.0275,0.5968586387434555,4.4689225,0,0,2,1,4
4248,4.867534450455582,80,5.0,0.55224,33.984,0.030602636534839925,1.8045504,2,2,4,2,4
2009,7.3395376954076745,55,8.0,3.09386,11.0495,0.7665505226480837,0.4036081,1,1,2,2,4
3634,7.495541943884256,15,10.0,6.5412,5.451,0.4953219592735278,1.3205956,1,2,2,2,4
2705,6.956545443151569,45,9.0,2.84025,12.1725,0.38817005545286504,0.7317025,1,1,2,2,4
4212,5.940171252720432,80,8.0,1.60056,33.696,0.09021842355175688,1.7740944,1,2,5,1,4
5752,4.605170185988092,35,9.0,0.0,20.132,0.0,3.3085504,1,2,3,2,4
1146,4.605170185988092,45,10.0,0.0,5.157,0.0,0.1313316,1,1,2,1,3
5985,7.783224016336037,55,10.0,14.364,32.9175,0.40100250626566414,3.5820225,1,2,2,2,3
1331,6.966024187106113,35,7.0,1.41086,4.6585,0.7963936889556724,0.1771561,1,1,1,3,3
5998,6.476972362889683,80,7.0,3.8987,47.984,0.10836945648549516,3.5976004,1,2,2,2,4
1791,7.533693709848633,45,9.0,3.34917,8.0595,1.0441094360692351,0.3207681,1,1,2,2,4
6912,7.549609165154532,55,8.0,13.1328,38.016,0.27488425925925924,4.7775744,1,0,3,2,3
6101,7.824046010856292,35,9.0,15.2525,21.3535,0.40976889034584496,3.7222201,1,0,2,2,4
4496,5.393627546352362,55,6.0,0.98912,24.728,0.04893238434163701,2.0214016,1,2,5,3,4
6647,7.600902459542082,55,9.0,13.294,36.5585,0.3008876184744998,4.4182609,1,0,2,1,4
5614,4.605170185988092,55,8.0,0.0,30.877,0.0,3.1516996,1,2,2,3,3
4443,7.9724660159745655,15,12.0,12.8847,6.6645,0.6527121314427189,1.9740249,0,2,2,2,3
9412,7.718685495198466,15,10.0,21.177,14.118,0.23905652358691032,8.8585744,1,0,3,2,4
950,8.1886891244442,55,11.0,3.42,5.225,3.789473684210526,0.09025,0,1,2,1,3
6214,8.006367567650246,35,7.0,18.642,21.749,0.482780817508851,3.8613796,1,0,2,3,2
3715,5.857933154483459,45,10.0,1.30025,16.7175,0.09421265141318977,1.3801225,1,2,2,1,4
6756,7.090076835776092,25,10.0,8.1072,16.89,0.17761989342806395,4.5643536,1,0,3,3,3
6210,4.605170185988092,80,7.0,0.0,49.68,0.0,3.85641,1,0,4,2,4
5468,8.086410275323782,15,10.0,17.771,8.202,0.5943672275054864,2.9899024,1,2,2,2,4
4793,7.835974581721566,45,9.0,12.12629,21.5685,0.5278531191320676,2.2972849,1,2,2,2,3
5349,6.907755278982137,80,9.0,5.349,42.792,0.1869508319312021,2.8611801,1,2,2,2,3
7895,8.006367567650246,25,11.0,23.685,19.7375,0.3799873337555415,6.2331025,0,0,2,1,4
4267,6.802394763324311,80,9.0,3.8403,34.136,0.21092102179517225,1.8207289,1,2,2,2,3
5382,6.309918278226516,35,7.0,2.9601,18.837,0.10219249349684133,2.8965924,1,2,2,3,3
4166,7.3777589082278725,80,3.0,6.6656,33.328,0.3840614498319731,1.7355556,2,2,2,3,1
8165,7.2078598714324755,2,14.0,11.02275,1.633,0.1653398652786283,6.6667225,0,0,2,1,4
3890,7.673223121121708,35,10.0,8.3635,13.615,0.5526992287917738,1.51321,1,2,2,1,4
4198,5.298317366548036,65,6.0,0.8396,27.287,0.04764173415912339,1.7623204,1,2,5,3,4
6542,8.266164436612492,15,11.0,25.44838,9.813,0.5946193824518495,4.2797764,0,0,2,1,4
4631,8.022896869601457,45,9.0,14.12455,20.8395,0.6586050529043403,2.1446161,1,2,2,2,2
1770,8.21878715560148,25,12.0,6.5667,4.425,2.096045197740113,0.31329,0,1,2,2,3
5063,6.907755278982137,45,10.0,5.063,22.7835,0.19751135690302193,2.5633969,1,2,4,1,4
5346,7.07326971745971,25,12.0,6.30828,13.365,0.22072577628133183,2.8579716,0,2,2,2,3
5590,7.843848638152472,80,9.0,14.2545,44.72,0.4561717352415027,3.12481,1,2,2,2,3
1179,7.893572073504902,80,8.0,3.15972,9.432,2.2731128074639524,0.1390041,1,1,2,1,4
6273,7.3777589082278725,15,11.0,10.0368,9.4095,0.2550613741431532,3.9350529,0,0,3,1,4
8498,7.24422751560335,15,11.0,11.8972,12.747,0.16474464579901152,7.2216004,0,0,2,1,4
1458,7.495541943884256,55,9.0,2.6244,8.019,1.2345679012345678,0.2125764,1,1,2,1,4
5050,7.408530566894626,25,11.0,8.3325,12.625,0.32673267326732675,2.55025,0,2,2,1,4
4395,6.606650186198215,55,4.0,3.2523,24.1725,0.16837315130830488,1.9316025,2,2,2,3,2
4192,6.745236349484363,80,9.0,3.5632,33.536,0.20276717557251908,1.7572864,1,2,2,2,3
3121,7.438383530044307,55,8.0,5.3057,17.1655,0.5446972124319128,0.9740641,1,2,2,3,3
2149,4.605170185988092,55,8.0,0.0,11.8195,0.0,0.4618201,1,1,5,2,3
5983,6.907755278982137,45,3.0,5.983,26.9235,0.1671402306535183,3.5796289,2,2,3,3,1
1151,7.286191714702382,35,10.0,1.68046,4.0285,1.268462206776716,0.1324801,1,1,2,1,4
5985,8.146129510025405,45,13.0,20.64825,26.9325,0.5764411027568922,3.5820225,0,2,2,2,3
5392,7.3901814282264295,80,3.0,8.73504,43.136,0.3004451038575668,2.9073664,2,2,3,3,2
6524,6.646390514847729,80,8.0,5.02348,52.192,0.11802575107296137,4.2562576,1,0,2,1,4
2199,7.8632667240095735,15,11.0,5.7174,3.2985,1.1823556161891768,0.4835601,0,1,2,1,4
2299,4.605170185988092,45,11.0,0.0,10.3455,0.0,0.5285401,0,1,2,2,3
4949,6.887552571664617,65,8.0,4.85002,32.1685,0.19801980198019803,2.4492601,1,2,2,2,3
2022,8.006367567650246,35,10.0,6.066,7.077,1.4836795252225519,0.4088484,1,1,2,1,4
7145,6.856461984594587,65,4.0,6.78775,46.4425,0.13296011196641008,5.1051025,2,0,2,3,2
5492,7.696212639346407,80,3.0,12.0824,43.936,0.40058266569555717,3.0162064,2,2,2,3,2
4930,7.600902459542082,15,12.0,9.86,7.395,0.4056795131845842,2.43049,0,2,2,2,3
7700,7.649692623711514,7,12.0,16.17,5.39,0.2727272727272727,5.929,0,0,2,1,4
5207,4.605170185988092,55,8.0,0.0,28.6385,0.0,2.7112849,1,2,3,3,3
5650,7.22983877815125,45,9.0,7.797,25.425,0.24424778761061947,3.19225,1,2,2,2,3
3722,7.762170607138205,15,10.0,8.7467,5.583,0.631380977968834,1.3853284,1,2,3,2,4
3233,8.070906088787819,80,5.0,10.3456,25.864,0.9897927621404269,1.0452289,2,2,2,3,3
5150,7.1308988302963465,80,5.0,6.4375,41.2,0.24271844660194175,2.65225,2,2,2,3,3
1789,6.721425700790643,55,9.0,1.48487,9.8395,0.4639463387367244,0.3200521,1,1,5,1,3
4206,5.135798437050262,2,12.0,0.71502,0.8412,0.04041844983357109,1.7690436,0,2,2,1,4
6068,8.146129510025405,35,7.0,20.9346,21.238,0.5685563612392881,3.6820624,1,0,2,2,4
8017,5.66988092298052,80,7.0,2.32493,64.136,0.03617313209429961,6.4272289,1,0,2,2,3
5049,8.242756345714477,65,8.0,19.1862,32.8185,0.7526242820360467,2.5492401,1,2,2,2,4
4280,4.605170185988092,15,11.0,0.0,6.42,0.0,1.83184,0,2,5,1,4
5253,5.247024072160486,45,11.0,0.99807,23.6385,0.03616980772891681,2.7594009,0,2,4,2,3
