hdd,electricity_price,gas_price,envelope_class,grid_scenario,grid_emission_factor,baseline_cost,baseline_emissions,best_hp_cost,best_hp_emissions,best_hp_retrofit,best_hp_type,cost_savings,emissions_reduction,is_economically_viable,is_environmentally_beneficial,viability_class
4500,0.18,1.5,medium,high_decarb,0.1,1350.0,4770.0,2479.449260498852,690.6106788873495,Air Sealing,Standard Heat Pump,-1129.4492604988518,4079.3893211126506,False,True,env_only
4500,0.18,1.5,good,current,0.42,843.75,2981.25,2019.3707999201188,2014.2811467547695,No Retrofit,Standard Heat Pump,-1175.6207999201188,966.9688532452305,False,True,env_only
4500,0.18,1.5,good,moderate_decarb,0.25,843.75,2981.25,2019.3707999201188,1198.9768730683152,No Retrofit,Standard Heat Pump,-1175.6207999201188,1782.2731269316848,False,True,env_only
4500,0.18,1.5,good,high_decarb,0.1,843.75,2981.25,2019.3707999201188,479.5907492273261,No Retrofit,Standard Heat Pump,-1175.6207999201188,2501.6592507726737,False,True,env_only
4500,0.22,0.8,poor,current,0.42,1080.0,7155.0,3503.6650390840005,4109.133539379729,Attic Insulation,Standard Heat Pump,-2423.6650390840005,3045.866460620271,False,True,env_only
4500,0.22,0.8,poor,moderate_decarb,0.25,1080.0,7155.0,3503.6650390840005,2445.9128210593626,Attic Insulation,Standard Heat Pump,-2423.6650390840005,4709.087178940637,False,True,env_only
4500,0.22,0.8,poor,high_decarb,0.1,1080.0,7155.0,3503.6650390840005,978.3651284237451,Attic Insulation,Standard Heat Pump,-2423.6650390840005,6176.634871576255,False,True,env_only
4500,0.22,0.8,medium,current,0.42,720.0,4770.0,2755.693532053792,2900.564851326868,Air Sealing,Standard Heat Pump,-2035.6935320537918,1869.435148673132,False,True,env_only
4500,0.22,0.8,medium,moderate_decarb,0.25,720.0,4770.0,2755.693532053792,1726.5266972183738,Air Sealing,Standard Heat Pump,-2035.6935320537918,3043.4733027816264,False,True,env_only
4500,0.22,0.8,medium,high_decarb,0.1,720.0,4770.0,2755.693532053792,690.6106788873495,Air Sealing,Standard Heat Pump,-2035.6935320537918,4079.3893211126506,False,True,env_only
4500,0.22,0.8,good,current,0.42,450.0,2981.25,2211.207099611049,2014.2811467547695,No Retrofit,Standard Heat Pump,-1761.2070996110492,966.9688532452305,False,True,env_only
4500,0.22,0.8,good,moderate_decarb,0.25,450.0,2981.25,2211.207099611049,1198.9768730683152,No Retrofit,Standard Heat Pump,-1761.2070996110492,1782.2731269316848,False,True,env_only
4500,0.22,0.8,good,high_decarb,0.1,450.0,2981.25,2211.207099611049,479.5907492273261,No Retrofit,Standard Heat Pump,-1761.2070996110492,2501.6592507726737,False,True,env_only
4500,0.22,1.0,poor,current,0.42,1350.0,7155.0,3503.6650390840005,4109.133539379729,Attic Insulation,Standard Heat Pump,-2153.6650390840005,3045.866460620271,False,True,env_only
4500,0.22,1.0,poor,moderate_decarb,0.25,1350.0,7155.0,3503.6650390840005,2445.9128210593626,Attic Insulation,Standard Heat Pump,-2153.6650390840005,4709.087178940637,False,True,env_only
4500,0.22,1.0,poor,high_decarb,0.1,1350.0,7155.0,3503.6650390840005,978.3651284237451,Attic Insulation,Standard Heat Pump,-2153.6650390840005,6176.634871576255,False,True,env_only
4500,0.22,1.0,medium,current,0.42,900.0,4770.0,2755.693532053792,2900.564851326868,Air Sealing,Standard Heat Pump,-1855.6935320537918,1869.435148673132,False,True,env_only
4500,0.22,1.0,medium,moderate_decarb,0.25,900.0,4770.0,2755.693532053792,1726.5266972183738,Air Sealing,Standard Heat Pump,-1855.6935320537918,3043.4733027816264,False,True,env_only
4500,0.22,1.0,medium,high_decarb,0.1,900.0,4770.0,2755.693532053792,690.6106788873495,Air Sealing,Standard Heat Pump,-1855.6935320537918,4079.3893211126506,False,True,env_only
4500,0.22,1.0,good,current,0.42,562.5,2981.25,2211.207099611049,2014.2811467547695,No Retrofit,Standard Heat Pump,-1648.7070996110492,966.9688532452305,False,True,env_only
4500,0.22,1.0,good,moderate_decarb,0.25,562.5,2981.25,2211.207099611049,1198.9768730683152,No Retrofit,Standard Heat Pump,-1648.7070996110492,1782.2731269316848,False,True,env_only
4500,0.22,1.0,good,high_decarb,0.1,562.5,2981.25,2211.207099611049,479.5907492273261,No Retrofit,Standard Heat Pump,-1648.7070996110492,2501.6592507726737,False,True,env_only
4500,0.22,1.2,poor,current,0.42,1620.0,7155.0,3503.6650390840005,4109.133539379729,Attic Insulation,Standard Heat Pump,-1883.6650390840005,3045.866460620271,False,True,env_only
4500,0.22,1.2,poor,moderate_decarb,0.25,1620.0,7155.0,3503.6650390840005,2445.9128210593626,Attic Insulation,Standard Heat Pump,-1883.6650390840005,4709.087178940637,False,True,env_only
4500,0.22,1.2,poor,high_decarb,0.1,1620.0,7155.0,3503.6650390840005,978.3651284237451,Attic Insulation,Standard Heat Pump,-1883.6650390840005,6176.634871576255,False,True,env_only
4500,0.22,1.2,medium,current,0.42,1080.0,4770.0,2755.693532053792,2900.564851326868,Air Sealing,Standard Heat Pump,-1675.6935320537918,1869.435148673132,False,True,env_only
4500,0.22,1.2,medium,moderate_decarb,0.25,1080.0,4770.0,2755.693532053792,1726.5266972183738,Air Sealing,Standard Heat Pump,-1675.6935320537918,3043.4733027816264,False,True,env_only
4500,0.22,1.2,medium,high_decarb,0.1,1080.0,4770.0,2755.693532053792,690.6106788873495,Air Sealing,Standard Heat Pump,-1675.6935320537918,4079.3893211126506,False,True,env_only
4500,0.22,1.2,good,current,0.42,675.0,2981.25,2211.207099611049,2014.2811467547695,No Retrofit,Standard Heat Pump,-1536.2070996110492,966.9688532452305,False,True,env_only
4500,0.22,1.2,good,moderate_decarb,0.25,675.0,2981.25,2211.207099611049,1198.9768730683152,No Retrofit,Standard Heat Pump,-1536.2070996110492,1782.2731269316848,False,True,env_only
4500,0.22,1.2,good,high_decarb,0.1,675.0,2981.25,2211.207099611049,479.5907492273261,No Retrofit,Standard Heat Pump,-1536.2070996110492,2501.6592507726737,False,True,env_only
4500,0.22,1.5,poor,current,0.42,2025.0,7155.0,3503.6650390840005,4109.133539379729,Attic Insulation,Standard Heat Pump,-1478.6650390840005,3045.866460620271,False,True,env_only
4500,0.22,1.5,poor,moderate_decarb,0.25,2025.0,7155.0,3503.6650390840005,2445.9128210593626,Attic Insulation,Standard Heat Pump,-1478.6650390840005,4709.087178940637,False,True,env_only
4500,0.22,1.5,poor,high_decarb,0.1,2025.0,7155.0,3503.6650390840005,978.3651284237451,Attic Insulation,Standard Heat Pump,-1478.6650390840005,6176.634871576255,False,True,env_only
4500,0.22,1.5,medium,current,0.42,1350.0,4770.0,2755.693532053792,2900.564851326868,Air Sealing,Standard Heat Pump,-1405.6935320537918,1869.435148673132,False,True,env_only
4500,0.22,1.5,medium,moderate_decarb,0.25,1350.0,4770.0,2755.693532053792,1726.5266972183738,Air Sealing,Standard Heat Pump,-1405.6935320537918,3043.4733027816264,False,True,env_only
4500,0.22,1.5,medium,high_decarb,0.1,1350.0,4770.0,2755.693532053792,690.6106788873495,Air Sealing,Standard Heat Pump,-1405.6935320537918,4079.3893211126506,False,True,env_only
4500,0.22,1.5,good,current,0.42,843.75,2981.25,2211.207099611049,2014.2811467547695,No Retrofit,Standard Heat Pump,-1367.4570996110492,966.9688532452305,False,True,env_only
4500,0.22,1.5,good,moderate_decarb,0.25,843.75,2981.25,2211.207099611049,1198.9768730683152,No Retrofit,Standard Heat Pump,-1367.4570996110492,1782.2731269316848,False,True,env_only
4500,0.22,1.5,good,high_decarb,0.1,843.75,2981.25,2211.207099611049,479.5907492273261,No Retrofit,Standard Heat Pump,-1367.4570996110492,2501.6592507726737,False,True,env_only
4500,0.28,0.8,poor,current,0.42,1080.0,7155.0,4090.684116138248,4109.133539379729,Attic Insulation,Standard Heat Pump,-3010.684116138248,3045.866460620271,False,True,env_only
4500,0.28,0.8,poor,moderate_decarb,0.25,1080.0,7155.0,4090.684116138248,2445.9128210593626,Attic Insulation,Standard Heat Pump,-3010.684116138248,4709.087178940637,False,True,env_only
4500,0.28,0.8,poor,high_decarb,0.1,1080.0,7155.0,4090.684116138248,978.3651284237451,Attic Insulation,Standard Heat Pump,-3010.684116138248,6176.634871576255,False,True,env_only
4500,0.28,0.8,medium,current,0.42,720.0,4770.0,3170.059939386202,2900.564851326868,Air Sealing,Standard Heat Pump,-2450.059939386202,1869.435148673132,False,True,env_only
4500,0.28,0.8,medium,moderate_decarb,0.25,720.0,4770.0,3170.059939386202,1726.5266972183738,Air Sealing,Standard Heat Pump,-2450.059939386202,3043.4733027816264,False,True,env_only
4500,0.28,0.8,medium,high_decarb,0.1,720.0,4770.0,3170.059939386202,690.6106788873495,Air Sealing,Standard Heat Pump,-2450.059939386202,4079.3893211126506,False,True,env_only
4500,0.28,0.8,good,current,0.42,450.0,2981.25,2498.961549147445,2014.2811467547695,No Retrofit,Standard Heat Pump,-2048.961549147445,966.9688532452305,False,True,env_only
4500,0.28,0.8,good,moderate_decarb,0.25,450.0,2981.25,2498.961549147445,1198.9768730683152,No Retrofit,Standard Heat Pump,-2048.961549147445,1782.2731269316848,False,True,env_only
4500,0.28,0.8,good,high_decarb,0.1,450.0,2981.25,2498.961549147445,479.5907492273261,No Retrofit,Standard Heat Pump,-2048.961549147445,2501.6592507726737,False,True,env_only
4500,0.28,1.0,poor,current,0.42,1350.0,7155.0,4090.684116138248,4109.133539379729,Attic Insulation,Standard Heat Pump,-2740.684116138248,3045.866460620271,False,True,env_only
4500,0.28,1.0,poor,moderate_decarb,0.25,1350.0,7155.0,4090.684116138248,2445.9128210593626,Attic Insulation,Standard Heat Pump,-2740.684116138248,4709.087178940637,False,True,env_only
4500,0.28,1.0,poor,high_decarb,0.1,1350.0,7155.0,4090.684116138248,978.3651284237451,Attic Insulation,Standard Heat Pump,-2740.684116138248,6176.634871576255,False,True,env_only
4500,0.28,1.0,medium,current,0.42,900.0,4770.0,3170.059939386202,2900.564851326868,Air Sealing,Standard Heat Pump,-2270.059939386202,1869.435148673132,False,True,env_only
4500,0.28,1.0,medium,moderate_decarb,0.25,900.0,4770.0,3170.059939386202,1726.5266972183738,Air Sealing,Standard Heat Pump,-2270.059939386202,3043.4733027816264,False,True,env_only
4500,0.28,1.0,medium,high_decarb,0.1,900.0,4770.0,3170.059939386202,690.6106788873495,Air Sealing,Standard Heat Pump,-2270.059939386202,4079.3893211126506,False,True,env_only
4500,0.28,1.0,good,current,0.42,562.5,2981.25,2498.961549147445,2014.2811467547695,No Retrofit,Standard Heat Pump,-1936.461549147445,966.9688532452305,False,True,env_only
4500,0.28,1.0,good,moderate_decarb,0.25,562.5,2981.25,2498.961549147445,1198.9768730683152,No Retrofit,Standard Heat Pump,-1936.461549147445,1782.2731269316848,False,True,env_only
4500,0.28,1.0,good,high_decarb,0.1,562.5,2981.25,2498.961549147445,479.5907492273261,No Retrofit,Standard Heat Pump,-1936.461549147445,2501.6592507726737,False,True,env_only
4500,0.28,1.2,poor,current,0.42,1620.0,7155.0,4090.684116138248,4109.133539379729,Attic Insulation,Standard Heat Pump,-2470.684116138248,3045.866460620271,False,True,env_only
4500,0.28,1.2,poor,moderate_decarb,0.25,1620.0,7155.0,4090.684116138248,2445.9128210593626,Attic Insulation,Standard Heat Pump,-2470.684116138248,4709.087178940637,False,True,env_only
4500,0.28,1.2,poor,high_decarb,0.1,1620.0,7155.0,4090.684116138248,978.3651284237451,Attic Insulation,Standard Heat Pump,-2470.684116138248,6176.634871576255,False,True,env_only
4500,0.28,1.2,medium,current,0.42,1080.0,4770.0,3170.059939386202,2900.564851326868,Air Sealing,Standard Heat Pump,-2090.059939386202,1869.435148673132,False,True,env_only
4500,0.28,1.2,medium,moderate_decarb,0.25,1080.0,4770.0,3170.059939386202,1726.5266972183738,Air Sealing,Standard Heat Pump,-2090.059939386202,3043.4733027816264,False,True,env_only
4500,0.28,1.2,medium,high_decarb,0.1,1080.0,4770.0,3170.059939386202,690.6106788873495,Air Sealing,Standard Heat Pump,-2090.059939386202,4079.3893211126506,False,True,env_only
4500,0.28,1.2,good,current,0.42,675.0,2981.25,2498.961549147445,2014.2811467547695,No Retrofit,Standard Heat Pump,-1823.961549147445,966.9688532452305,False,True,env_only
4500,0.28,1.2,good,moderate_decarb,0.25,675.0,2981.25,2498.961549147445,1198.9768730683152,No Retrofit,Standard Heat Pump,-1823.961549147445,1782.2731269316848,False,True,env_only
4500,0.28,1.2,good,high_decarb,0.1,675.0,2981.25,2498.961549147445,479.5907492273261,No Retrofit,Standard Heat Pump,-1823.961549147445,2501.6592507726737,False,True,env_only
4500,0.28,1.5,poor,current,0.42,2025.0,7155.0,4090.684116138248,4109.133539379729,Attic Insulation,Standard Heat Pump,-2065.684116138248,3045.866460620271,False,True,env_only
4500,0.28,1.5,poor,moderate_decarb,0.25,2025.0,7155.0,4090.684116138248,2445.9128210593626,Attic Insulation,Standard Heat Pump,-2065.684116138248,4709.087178940637,False,True,env_only
4500,0.28,1.5,poor,high_decarb,0.1,2025.0,7155.0,4090.684116138248,978.3651284237451,Attic Insulation,Standard Heat Pump,-2065.684116138248,6176.634871576255,False,True,env_only
4500,0.28,1.5,medium,current,0.42,1350.0,4770.0,3170.059939386202,2900.564851326868,Air Sealing,Standard Heat Pump,-1820.0599393862021,1869.435148673132,False,True,env_only
4500,0.28,1.5,medium,moderate_decarb,0.25,1350.0,4770.0,3170.059939386202,1726.5266972183738,Air Sealing,Standard Heat Pump,-1820.0599393862021,3043.4733027816264,False,True,env_only
4500,0.28,1.5,medium,high_decarb,0.1,1350.0,4770.0,3170.059939386202,690.6106788873495,Air Sealing,Standard Heat Pump,-1820.0599393862021,4079.3893211126506,False,True,env_only
4500,0.28,1.5,good,current,0.42,843.75,2981.25,2498.961549147445,2014.2811467547695,No Retrofit,Standard Heat Pump,-1655.211549147445,966.9688532452305,False,True,env_only
4500,0.28,1.5,good,moderate_decarb,0.25,843.75,2981.25,2498.961549147445,1198.9768730683152,No Retrofit,Standard Heat Pump,-1655.211549147445,1782.2731269316848,False,True,env_only
4500,0.28,1.5,good,high_decarb,0.1,843.75,2981.25,2498.961549147445,479.5907492273261,No Retrofit,Standard Heat Pump,-1655.211549147445,2501.6592507726737,False,True,env_only
5500,0.08,0.8,poor,current,0.42,1320.0,8745.0,2474.333625840427,6499.413833528721,Air Sealing,Standard Heat Pump,-1154.333625840427,2245.5861664712793,False,True,env_only
5500,0.08,0.8,poor,moderate_decarb,0.25,1320.0,8745.0,2474.333625840427,3868.6987104337627,Air Sealing,Standard Heat Pump,-1154.333625840427,4876.301289566238,False,True,env_only
5500,0.08,0.8,poor,high_decarb,0.1,1320.0,8745.0,2474.333625840427,1547.4794841735052,Air Sealing,Standard Heat Pump,-1154.333625840427,7197.520515826494,False,True,env_only
5500,0.08,0.8,medium,current,0.42,880.0,5830.0,2061.6724300608257,4332.942555685815,Air Sealing,Standard Heat Pump,-1181.6724300608257,1497.057444314185,False,True,env_only
5500,0.08,0.8,medium,moderate_decarb,0.25,880.0,5830.0,2061.6724300608257,2579.1324736225088,Air Sealing,Standard Heat Pump,-1181.6724300608257,3250.8675263774912,False,True,env_only
5500,0.08,0.8,medium,high_decarb,0.1,880.0,5830.0,2061.6724300608257,1031.6529894490036,Air Sealing,Standard Heat Pump,-1181.6724300608257,4798.347010550997,False,True,env_only
5500,0.08,0.8,good,current,0.42,550.0,3643.75,1729.2480010048225,3008.9878858929264,No Retrofit,Standard Heat Pump,-1179.2480010048225,634.7621141070736,False,True,env_only
5500,0.08,0.8,good,moderate_decarb,0.25,550.0,3643.75,1729.2480010048225,1791.0642177934087,No Retrofit,Standard Heat Pump,-1179.2480010048225,1852.6857822065913,False,True,env_only
5500,0.08,0.8,good,high_decarb,0.1,550.0,3643.75,1729.2480010048225,716.4256871173635,No Retrofit,Standard Heat Pump,-1179.2480010048225,2927.3243128826366,False,True,env_only
5500,0.08,1.0,poor,current,0.42,1650.0,8745.0,2474.333625840427,6499.413833528721,Air Sealing,Standard Heat Pump,-824.333625840427,2245.5861664712793,False,True,env_only
5500,0.08,1.0,poor,moderate_decarb,0.25,1650.0,8745.0,2474.333625840427,3868.6987104337627,Air Sealing,Standard Heat Pump,-824.333625840427,4876.301289566238,False,True,env_only
5500,0.08,1.0,poor,high_decarb,0.1,1650.0,8745.0,2474.333625840427,1547.4794841735052,Air Sealing,Standard Heat Pump,-824.333625840427,7197.520515826494,False,True,env_only
5500,0.08,1.0,medium,current,0.42,1100.0,5830.0,2061.6724300608257,4332.942555685815,Air Sealing,Standard Heat Pump,-961.6724300608257,1497.057444314185,False,True,env_only
5500,0.08,1.0,medium,moderate_decarb,0.25,1100.0,5830.0,2061.6724300608257,2579.1324736225088,Air Sealing,Standard Heat Pump,-961.6724300608257,3250.8675263774912,False,True,env_only
5500,0.08,1.0,medium,high_decarb,0.1,1100.0,5830.0,2061.6724300608257,1031.6529894490036,Air Sealing,Standard Heat Pump,-961.6724300608257,4798.347010550997,False,True,env_only
5500,0.08,1.0,good,current,0.42,687.5,3643.75,1729.2480010048225,3008.9878858929264,No Retrofit,Standard Heat Pump,-1041.7480010048225,634.7621141070736,False,True,env_only
5500,0.08,1.0,good,moderate_decarb,0.25,687.5,3643.75,1729.2480010048225,1791.0642177934087,No Retrofit,Standard Heat Pump,-1041.7480010048225,1852.6857822065913,False,True,env_only
5500,0.08,1.0,good,high_decarb,0.1,687.5,3643.75,1729.2480010048225,716.4256871173635,No Retrofit,Standard Heat Pump,-1041.7480010048225,2927.3243128826366,False,True,env_only
5500,0.08,1.2,poor,current,0.42,1980.0,8745.0,2474.333625840427,6499.413833528721,Air Sealing,Standard Heat Pump,-494.333625840427,2245.5861664712793,False,True,env_only
5500,0.08,1.2,poor,moderate_decarb,0.25,1980.0,8745.0,2474.333625840427,3868.6987104337627,Air Sealing,Standard Heat Pump,-494.333625840427,4876.301289566238,False,True,env_only
5500,0.08,1.2,poor,high_decarb,0.1,1980.0,8745.0,2474.333625840427,1547.4794841735052,Air Sealing,Standard Heat Pump,-494.333625840427,7197.520515826494,False,True,env_only
5500,0.08,1.2,medium,current,0.42,1320.0,5830.0,2061.6724300608257,4332.942555685815,Air Sealing,Standard Heat Pump,-741.6724300608257,1497.057444314185,False,True,env_only
5500,0.08,1.2,medium,moderate_decarb,0.25,1320.0,5830.0,2061.6724300608257,2579.1324736225088,Air Sealing,Standard Heat Pump,-741.6724300608257,3250.8675263774912,False,True,env_only
5500,0.08,1.2,medium,high_decarb,0.1,1320.0,5830.0,2061.6724300608257,1031.6529894490036,Air Sealing,Standard Heat Pump,-741.6724300608257,4798.347010550997,False,True,env_only
5500,0.08,1.2,good,current,0.42,825.0,3643.75,1729.2480010048225,3008.9878858929264,No Retrofit,Standard Heat Pump,-904.2480010048225,634.7621141070736,False,True,env_only
5500,0.08,1.2,good,moderate_decarb,0.25,825.0,3643.75,1729.2480010048225,1791.0642177934087,No Retrofit,Standard Heat Pump,-904.2480010048225,1852.6857822065913,False,True,env_only
5500,0.08,1.2,good,high_decarb,0.1,825.0,3643.75,1729.2480010048225,716.4256871173635,No Retrofit,Standard Heat Pump,-904.2480010048225,2927.3243128826366,False,True,env_only
5500,0.08,1.5,poor,current,0.42,2475.0,8745.0,2474.333625840427,6499.413833528721,Air Sealing,Standard Heat Pump,0.6663741595730244,2245.5861664712793,True,True,viable
5500,0.08,1.5,poor,moderate_decarb,0.25,2475.0,8745.0,2474.333625840427,3868.6987104337627,Air Sealing,Standard Heat Pump,0.6663741595730244,4876.301289566238,True,True,viable
5500,0.08,1.5,poor,high_decarb,0.1,2475.0,8745.0,2474.333625840427,1547.4794841735052,Air Sealing,Standard Heat Pump,0.6663741595730244,7197.520515826494,True,True,viable
5500,0.08,1.5,medium,current,0.42,1650.0,5830.0,2061.6724300608257,4332.942555685815,Air Sealing,Standard Heat Pump,-411.6724300608257,1497.057444314185,False,True,env_only
5500,0.08,1.5,medium,moderate_decarb,0.25,1650.0,5830.0,2061.6724300608257,2579.1324736225088,Air Sealing,Standard Heat Pump,-411.6724300608257,3250.8675263774912,False,True,env_only
5500,0.08,1.5,medium,high_decarb,0.1,1650.0,5830.0,2061.6724300608257,1031.6529894490036,Air Sealing,Standard Heat Pump,-411.6724300608257,4798.347010550997,False,True,env_only
5500,0.08,1.5,good,current,0.42,1031.25,3643.75,1729.2480010048225,3008.9878858929264,No Retrofit,Standard Heat Pump,-697.9980010048225,634.7621141070736,False,True,env_only
5500,0.08,1.5,good,moderate_decarb,0.25,1031.25,3643.75,1729.2480010048225,1791.0642177934087,No Retrofit,Standard Heat Pump,-697.9980010048225,1852.6857822065913,False,True,env_only
5500,0.08,1.5,good,high_decarb,0.1,1031.25,3643.75,1729.2480010048225,716.4256871173635,No Retrofit,Standard Heat Pump,-697.9980010048225,2927.3243128826366,False,True,env_only
5500,0.1,0.8,poor,current,0.42,1320.0,8745.0,2783.829522675128,6499.413833528721,Air Sealing,Standard Heat Pump,-1463.829522675128,2245.5861664712793,False,True,env_only
5500,0.1,0.8,poor,moderate_decarb,0.25,1320.0,8745.0,2783.829522675128,3868.6987104337627,Air Sealing,Standard Heat Pump,-1463.829522675128,4876.301289566238,False,True,env_only
5500,0.1,0.8,poor,high_decarb,0.1,1320.0,8745.0,2783.829522675128,1547.4794841735052,Air Sealing,Standard Heat Pump,-1463.829522675128,7197.520515826494,False,True,env_only
5500,0.1,0.8,medium,current,0.42,880.0,5830.0,2268.0030279506263,4332.942555685815,Air Sealing,Standard Heat Pump,-1388.0030279506263,1497.057444314185,False,True,env_only
5500,0.1,0.8,medium,moderate_decarb,0.25,880.0,5830.0,2268.0030279506263,2579.1324736225088,Air Sealing,Standard Heat Pump,-1388.0030279506263,3250.8675263774912,False,True,env_only
5500,0.1,0.8,medium,high_decarb,0.1,880.0,5830.0,2268.0030279506263,1031.6529894490036,Air Sealing,Standard Heat Pump,-1388.0030279506263,4798.347010550997,False,True,env_only
5500,0.1,0.8,good,current,0.42,550.0,3643.75,1872.5331384282954,3008.9878858929264,No Retrofit,Standard Heat Pump,-1322.5331384282954,634.7621141070736,False,True,env_only
5500,0.1,0.8,good,moderate_decarb,0.25,550.0,3643.75,1872.5331384282954,1791.0642177934087,No Retrofit,Standard Heat Pump,-1322.5331384282954,1852.6857822065913,False,True,env_only
5500,0.1,0.8,good,high_decarb,0.1,550.0,3643.75,1872.5331384282954,716.4256871173635,No Retrofit,Standard Heat Pump,-1322.5331384282954,2927.3243128826366,False,True,env_only
5500,0.1,1.0,poor,current,0.42,1650.0,8745.0,2783.829522675128,6499.413833528721,Air Sealing,Standard Heat Pump,-1133.829522675128,2245.5861664712793,False,True,env_only
5500,0.1,1.0,poor,moderate_decarb,0.25,1650.0,8745.0,2783.829522675128,3868.6987104337627,Air Sealing,Standard Heat Pump,-1133.829522675128,4876.301289566238,False,True,env_only
5500,0.1,1.0,poor,high_decarb,0.1,1650.0,8745.0,2783.829522675128,1547.4794841735052,Air Sealing,Standard Heat Pump,-1133.829522675128,7197.520515826494,False,True,env_only
5500,0.1,1.0,medium,current,0.42,1100.0,5830.0,2268.0030279506263,4332.942555685815,Air Sealing,Standard Heat Pump,-1168.0030279506263,1497.057444314185,False,True,env_only
5500,0.1,1.0,medium,moderate_decarb,0.25,1100.0,5830.0,2268.0030279506263,2579.1324736225088,Air Sealing,Standard Heat Pump,-1168.0030279506263,3250.8675263774912,False,True,env_only
5500,0.1,1.0,medium,high_decarb,0.1,1100.0,5830.0,2268.0030279506263,1031.6529894490036,Air Sealing,Standard Heat Pump,-1168.0030279506263,4798.347010550997,False,True,env_only
5500,0.1,1.0,good,current,0.42,687.5,3643.75,1872.5331384282954,3008.9878858929264,No Retrofit,Standard Heat Pump,-1185.0331384282954,634.7621141070736,False,True,env_only
5500,0.1,1.0,good,moderate_decarb,0.25,687.5,3643.75,1872.5331384282954,1791.0642177934087,No Retrofit,Standard Heat Pump,-1185.0331384282954,1852.6857822065913,False,True,env_only
5500,0.1,1.0,good,high_decarb,0.1,687.5,3643.75,1872.5331384282954,716.4256871173635,No Retrofit,Standard Heat Pump,-1185.0331384282954,2927.3243128826366,False,True,env_only
5500,0.1,1.2,poor,current,0.42,1980.0,8745.0,2783.829522675128,6499.413833528721,Air Sealing,Standard Heat Pump,-803.8295226751279,2245.5861664712793,False,True,env_only
5500,0.1,1.2,poor,moderate_decarb,0.25,1980.0,8745.0,2783.829522675128,3868.6987104337627,Air Sealing,Standard Heat Pump,-803.8295226751279,4876.301289566238,False,True,env_only
5500,0.1,1.2,poor,high_decarb,0.1,1980.0,8745.0,2783.829522675128,1547.4794841735052,Air Sealing,Standard Heat Pump,-803.8295226751279,7197.520515826494,False,True,env_only
5500,0.1,1.2,medium,current,0.42,1320.0,5830.0,2268.0030279506263,4332.942555685815,Air Sealing,Standard Heat Pump,-948.0030279506263,1497.057444314185,False,True,env_only
5500,0.1,1.2,medium,moderate_decarb,0.25,1320.0,5830.0,2268.0030279506263,2579.1324736225088,Air Sealing,Standard Heat Pump,-948.0030279506263,3250.8675263774912,False,True,env_only
5500,0.1,1.2,medium,high_decarb,0.1,1320.0,5830.0,2268.0030279506263,1031.6529894490036,Air Sealing,Standard Heat Pump,-948.0030279506263,4798.347010550997,False,True,env_only
5500,0.1,1.2,good,current,0.42,825.0,3643.75,1872.5331384282954,3008.9878858929264,No Retrofit,Standard Heat Pump,-1047.5331384282954,634.7621141070736,False,True,env_only
5500,0.1,1.2,good,moderate_decarb,0.25,825.0,3643.75,1872.5331384282954,1791.0642177934087,No Retrofit,Standard Heat Pump,-1047.5331384282954,1852.6857822065913,False,True,env_only
5500,0.1,1.2,good,high_decarb,0.1,825.0,3643.75,1872.5331384282954,716.4256871173635,No Retrofit,Standard Heat Pump,-1047.5331384282954,2927.3243128826366,False,True,env_only
5500,0.1,1.5,poor,current,0.42,2475.0,8745.0,2783.829522675128,6499.413833528721,Air Sealing,Standard Heat Pump,-308.8295226751279,2245.5861664712793,False,True,env_only
5500,0.1,1.5,poor,moderate_decarb,0.25,2475.0,8745.0,2783.829522675128,3868.6987104337627,Air Sealing,Standard Heat Pump,-308.8295226751279,4876.301289566238,False,True,env_only
5500,0.1,1.5,poor,high_decarb,0.1,2475.0,8745.0,2783.829522675128,1547.4794841735052,Air Sealing,Standard Heat Pump,-308.8295226751279,7197.520515826494,False,True,env_only
5500,0.1,1.5,medium,current,0.42,1650.0,5830.0,2268.0030279506263,4332.942555685815,Air Sealing,Standard Heat Pump,-618.0030279506263,1497.057444314185,False,True,env_only
5500,0.1,1.5,medium,moderate_decarb,0.25,1650.0,5830.0,2268.0030279506263,2579.1324736225088,Air Sealing,Standard Heat Pump,-618.0030279506263,3250.8675263774912,False,True,env_only
5500,0.1,1.5,medium,high_decarb,0.1,1650.0,5830.0,2268.0030279506263,1031.6529894490036,Air Sealing,Standard Heat Pump,-618.0030279506263,4798.347010550997,False,True,env_only
5500,0.1,1.5,good,current,0.42,1031.25,3643.75,1872.5331384282954,3008.9878858929264,No Retrofit,Standard Heat Pump,-841.2831384282954,634.7621141070736,False,True,env_only
5500,0.1,1.5,good,moderate_decarb,0.25,1031.25,3643.75,1872.5331384282954,1791.0642177934087,No Retrofit,Standard Heat Pump,-841.2831384282954,1852.6857822065913,False,True,env_only
5500,0.1,1.5,good,high_decarb,0.1,1031.25,3643.75,1872.5331384282954,716.4256871173635,No Retrofit,Standard Heat Pump,-841.2831384282954,2927.3243128826366,False,True,env_only
5500,0.12,0.8,poor,current,0.42,1320.0,8745.0,3093.325419509829,6499.413833528721,Air Sealing,Standard Heat Pump,-1773.3254195098289,2245.5861664712793,False,True,env_only
